CBG_ID_v,Income_v,Wp_v,Pbb_v,Upp_v
G13026309601001,,,,
G13029300103002,55721.0,0.8132591051960572,0.0852842804610686,0.0010060362122432
G13023100103003,63374.24031007752,0.5095177875930228,0.2855907571996414,0.039178768187971
G13023100103002,65813.4132231405,0.6622130086632553,0.253114237806407,0.0214329579279891
G13023100103001,73320.98927477017,0.5927955915706943,0.2224594348609295,0.0220629402482837
G13025501606001,72204.52926481084,0.534936718939916,0.2699038264415407,0.0164640654056984
G13007701705033,81066.16923076923,0.4966373334765254,0.3248943861855397,0.021104567399955
G13029300102021,,,,
G13023100104002,69101.9759110562,0.6659908400205979,0.2281128766182227,0.0178989249635433
G13023100101023,68716.19807186678,0.6598326341383745,0.2314271607196179,0.0230469154199966
G13023100101012,73189.32694475762,0.6730665572163004,0.2613738698762897,0.0266502263327039
G13023100101013,72551.34648999154,0.6261063929863859,0.2498154077951318,0.0210439011544762
G13023100102001,67151.06140677335,0.5409124220288123,0.2433708960690701,0.0195033204048771
G13023100102002,73926.57957153788,0.5786159439342742,0.2701020221938048,0.0241306245620806
G13025501612011,69167.40025823112,0.5152148822391058,0.2492228347540959,0.0252035244164263
G13025501607022,54648.54814253222,0.4933616744093973,0.1961722261406618,0.0241855606368506
G13025501607021,52139.30453563715,0.4728665489002698,0.1759714842799289,0.0326168940863398
G13025501605002,63479.41162889604,0.5219923357888876,0.2313643822919052,0.0300475884419411
G13025501611002,66602.44241011984,0.5970076753392881,0.2567037754738257,0.0323077893857969
G13025501612024,68853.42016446804,0.6644198555913082,0.2768968362772929,0.019379487322009
G13025501607011,62320.863905325445,0.5355114368198421,0.1971749479587832,0.027768622036096
G13025501612022,65013.88789712557,0.573578859893629,0.2409152156400963,0.0268820972134001
G13025501607013,57164.03385937616,0.5178092523844877,0.2082232409237628,0.0333790789320198
G13025501611001,71875.73696498055,0.630418039876949,0.2848711226525462,0.0204716176231073
G13025501607012,60817.82118991162,0.5159394751320614,0.2127630805031901,0.0236623682202716
