,GEOID,r_income,r_pbb,r_upr,r_wr
192,1.2086E+11,40096,0.1484184878730295,0,0.077864293
193,1.2086E+11,0,0.15421979262768795,0.006128134,0.5730140153445443
194,1.2086E+11,98620,0.4244861445532963,0,0.296296294
195,1.2086E+11,124269,0.35544554103519266,0,0.33047210016762146
196,1.2086E+11,128281,0.538351251,0.009562841,0.3105360424489461
197,1.2086E+11,55489,0.2193460460579558,0.011312217,0.23025768719652795
198,1.2086E+11,58258,0.3959435591186635,0.048833818886050886,0.3070582158317454
199,1.2086E+11,90172,0.3140495852501235,0.025133910073613885,0.21516754723593448
200,1.2086E+11,111726,0.26315789242843957,0.064404432,0.171957671
201,1.2086E+11,87955,0.21946274597332618,0.021589343033581336,0.24480578028543007
202,1.2086E+11,0,0.3095238049178005,0.041474653900061595,0.30015313476028893
203,1.2086E+11,79531,0.35434006713032024,0,0.18431372308086638
204,1.2086E+11,117955,0.30242634053356726,0.00355366,0.3407280981756081
205,1.2086E+11,92650,0.3997709003462669,0.025664528,0.3309196210650281
206,1.2086E+11,86310,0.11302681775810694,0.090136053,0.345794388
207,1.2086E+11,51173,0.23512194892563953,0.045597483918258776,0.252268601
208,1.2086E+11,65313,0.28571428213390626,0.023411370976461864,0.2689295015758964
209,1.2086E+11,165469,0.2652905178494609,0.037112011,0.3063063044666288
210,1.2086E+11,69375,0.17685411428806752,0.009352518,0.23285811111433732
211,1.2086E+11,0,0.18382352715902542,0,0.19977037658128155
212,1.2086E+11,0,0.34334763211700364,0.051587301,0.28070175
213,1.2086E+11,74327,0.2756933070849379,0.0269179,0.2047952027492987
214,1.2086E+11,89271,0.2887903718252668,0.010507880849341034,0.21137277305357396
215,1.2086E+11,76152,0.29038224235276056,0.033888888700617285,0.2792946514260828
216,1.2086E+11,109063,0.22314049125742788,0.06017699,0.25698924454850275
217,1.2086E+11,115000,0.22585438000216376,0,0.2976190443980623
218,1.2086E+11,169205,0.5394265200751104,0.00698174,0.5518716548028254
219,1.2086E+11,250001,0.9121298862260756,0.013345195610807868,0.5762839835628099
220,1.2086E+11,52917,0.4832134234626688,0.03568161,0.4210198978792295
221,1.2086E+11,214444,0.6090651471803804,0,0.6017369652389954
222,1.2086E+11,0,0.28860028443578234,0.049365302547739034,0.4599685956048886
223,1.2086E+11,156518,0.7523809444192493,0.017241379,0.5716216177593134
224,1.2086E+11,143188,0.674355486,0,0.5350052190699559
225,1.2086E+11,185625,0.7310344701545781,0,0.5526881661001273
226,1.2086E+11,195924,0.7794117532439448,0.012771391918628456,0.521246454
227,1.2086E+11,164519,0.688969246,0.013289036324102388,0.506280188
228,1.2086E+11,156635,0.6662664986042437,0.043925233234343615,0.2943581333249539
229,1.2086E+11,83404,0.3458333297309028,0.021891418,0.34829202713803065
230,1.2086E+11,118523,0.26776364795988294,0,0.2967222524627818
231,1.2086E+11,122708,0.5903614356220063,0,0.3828124957275391
232,1.2086E+11,86591,0.29804559775170036,0.009244992,0.3575949329367623
233,1.2086E+11,61907,0.18219037684554373,0.051674641,0.098328416
234,1.2086E+11,62926,0.13527397144457218,0.024059223,0.11382734825189192
235,1.2086E+11,84583,0.22367638177467947,0.011007154589944114,0.2713619872016469
236,1.2086E+11,105402,0.5792988265500932,0.071936758,0.35974551555959794
237,1.2086E+11,76736,0.4570957057995404,0.032693674,0.3244274788522425
238,1.2086E+11,54762,0.14721345796831276,0.009140768,0.10567936660187371
239,1.2086E+11,63846,0.4621968550328551,0,0.27225130652485774
240,1.2086E+11,136922,0.30749083128606164,0.029785369996559917,0.32628523911158686
241,1.2086E+11,0,0.16336633393784927,0,0.123142249
242,1.2086E+11,91493,0.2942176854069292,0.012752858343215222,0.33672116510507655
243,1.2086E+11,51566,0.20898100052400115,0.003528226,0.10196779918619052
244,1.2086E+11,101864,0.2734741751939651,0.032494759,0.21726478935727653
245,1.2086E+11,95278,0.32605531058183906,0.007170795,0.2677165340277347
246,1.2086E+11,160074,0.6505139405210876,0.064748201,0.4684763531657062
247,1.2086E+11,69375,0.10526315666358882,0,0.16014897430028888
248,1.2086E+11,91250,0.2620192286697177,0,0.2829411748062284
249,1.2086E+11,172000,0.7732884312762242,0,0.5039370029140059
250,1.2086E+11,135982,0.46185397488224794,0.003717472,0.31834532230959833
251,1.2086E+11,148869,0.6933701561689205,0.055415616,0.44922425635243823
252,1.2086E+11,79448,0.4085790862810773,0.021840148597397076,0.2771618616497882
