,GEOID,r_income,r_pbb,r_upr,r_wr
0,4.83217E+11,0,0.34563757809332923,0,0.7232645335528656
1,4.84817E+11,63313,0.25259791964350187,0.015593220233266303,0.6952054746903735
2,4.84817E+11,61569,0.09100101,0.053540587,0.43207762310457976
3,4.80397E+11,85074,0.40680271555370456,0.036848792416152576,0.8315018213491842
4,4.81677E+11,79094,0.5116115375678287,0.061928219127880234,0.8752310455154247
5,4.81677E+11,114083,0.5740305489187394,0.052449567421039955,0.883495141
6,4.80397E+11,102669,0.130227,0.017057569,0.7153431984162638
7,4.81677E+11,110729,0.22098975920657202,0.07173913,0.8039687263742109
8,4.81677E+11,112054,0.5013673609720386,0.00779896,0.879571803
9,4.81677E+11,0,0.22727272296831966,0,0.37072394295366795
10,4.81677E+11,103403,0.29937747425366457,0.044340115,0.8800639611936889
11,4.81677E+11,91303,0.33775632885698037,0.012633624755747088,0.7758112037182064
12,4.81677E+11,54950,0.22798552197846175,0.1317567552730095,0.6156351691264631
13,4.81677E+11,126875,0.4163265249479384,0.014598539968387591,0.7541966336427263
14,4.81677E+11,56140,0.40404592452681287,0.051948051688571174,0.7309507705262929
15,4.81677E+11,71250,0.21891891300219155,0.1223021553404759,0.7522321260662472
16,4.81677E+11,92833,0.45297503929030636,0.010256410081087007,0.9128571298163267
17,4.81677E+11,110691,0.5369369272623977,0.020689654815695607,0.7270992297032517
18,4.81677E+11,36033,0.24940616984783445,0,0.4288659749601446
19,4.81677E+11,80833,0.3254310274691589,0.013461538202662727,0.7852697013976172
20,4.81677E+11,111364,0.5064935021082814,0,0.6710268105230425
21,4.81677E+11,48269,0.32180850778538556,0.040218131968519893,0.6281373802632934
22,4.81677E+11,33882,0.27354709144742395,0.046345811,0.5266084151977092
23,4.81677E+11,51967,0.4196816147658232,0.007821229,0.48185483385226985
24,4.81677E+11,82000,0.4636363552066117,0.024911032,0.7492063373141852
25,4.81677E+11,90577,0.11456102661069564,0.032454361,0.4462474599772063
26,4.81677E+11,71250,0.5178571274447283,0.052884614113350624,0.7615658227479392
27,4.81677E+11,74500,0.2788844565959272,0.057823128,0.4237472720724698
28,4.81677E+11,40000,0.24549548996631781,0.027484143182153423,0.5837742401450752
29,4.81677E+11,0,0.17557251238272856,0.11486486098429524,0.5804597589950238
30,4.81677E+11,70625,0.40119760278843514,0.017791970721751958,0.4959128048504332
31,4.81677E+11,0,0.1449086142962322,0,0.5211558253750689
32,4.81677E+11,48910,0.2958937162331677,0.052475247005195576,0.43795620082760583
33,4.81677E+11,0,0.14847161247878576,0.004731861,0.4601503690202952
34,4.81677E+11,67443,0.2898089079678692,0.023738871699143276,0.5155279396371028
35,4.81677E+11,55750,0.20028208462225552,0,0.395118227
36,4.81677E+11,101250,0.2169167773954055,0.12435897276462855,0.44273127265714457
37,4.81677E+11,46396,0.1975944983231186,0.022889842304866348,0.4427207584400864
38,4.81677E+11,60307,0.38596490260739597,0.005905512,0.46354165861906843
39,4.81677E+11,49375,0.16216215777940116,0.088122604,0.2954186367232443
40,4.81677E+11,100043,0.6123287587352225,0.10243277717755728,0.6481835502085703
41,4.81677E+11,44531,0.20030120180269276,0.009722222,0.22299168820642876
42,4.81677E+11,118571,0.447019853,0.11894272865764915,0.5955882243458047
43,4.81677E+11,63750,0.2942942854566281,0.027027026,0.3807189480274682
44,4.81677E+11,38482,0.090019568,0.1094527345032714,0.32680722399386714
45,4.81677E+11,53382,0.28959275362912323,0,0.41867469248983896
46,4.81677E+11,95000,0.4639580542076271,0.049596309,0.6705336349126029
47,4.81677E+11,32917,0.1562913886583922,0.091334894,0.36342228914111235
48,4.81677E+11,34327,0.13658536252230824,0.033175354664091126,0.37148216939057843
49,4.81677E+11,0,0.045532157,0.005791506,0.6396832351971701
50,4.81677E+11,47105,0.33196720631214743,0.15789473416137972,0.5419545849757692
51,4.81677E+11,39750,0.13725489989057466,0.05853051,0.3357664192729146
52,4.81677E+11,20595,0.1424580992322337,0.064732142,0.19561068608964366
53,4.81677E+11,96111,0.22772276776786599,0.2384473153706596,0.5857988050138303
54,4.81677E+11,33575,0.28748280209789817,0.062256809,0.4943181747966168
55,4.81677E+11,75521,0.4095528413663329,0.02411714,0.5338904314402003
56,4.81677E+11,47375,0.5166889116596941,0.004301075,0.6771653489986981
57,4.81677E+11,69119,0.44413407200930066,0,0.7265415452206228
58,4.81677E+11,0,0.5223214052535087,0.091254749,0.6597938008289939
59,4.81677E+11,0,0.35382308315107824,0.01734104,0.5620094103295227
60,4.81677E+11,64063,0.6012658100998775,0,0.5286195226866496
61,4.81677E+11,0,0.42358077677771233,0.015948963063014944,0.5183150088220695
62,4.81677E+11,69792,0.43918917929754103,0.025210083503989844,0.7969151568519903
63,4.80397E+11,131406,0.19672130878796026,0.045121951,0.7426160259217719
64,4.81677E+11,0,0.2203023734308599,0.024365482,0.8318213479984554
65,4.81677E+11,59036,0.10669455843735234,0.018766755780606492,0.15999999762962966
66,4.81677E+11,89491,0.13953488169280695,0,0.6278911521912167
67,4.81677E+11,99063,0.261749346,0.014732965,0.7298946160294253
68,4.81677E+11,34700,0,0.15567765282641663,0.2961980521998404
69,4.81677E+11,74821,0.18313953222180912,0.009628611,0.8564102476265616
