CBG_ID_v,Income_v,Wp_v,Pbb_v,Upp_v
G06007300187001,119869.88888888888,0.6415570154555651,0.498461203094552,0.0433015844562842
G06005900421151,141872.80138713744,0.6100486426552626,0.5090680159195821,0.0313217723262857
G06005900421141,143119.01165644173,0.6372916557398991,0.5185773690574719,0.0312189755535829
G06005900421142,143752.75214899713,0.64920178860293,0.5122167315953201,0.0303818891131499
G06005900421162,136992.02228163992,0.594662844517421,0.505065785765017,0.0315767565644005
G06005900421164,151898.01744851258,0.6557791997308845,0.5448516675096582,0.0297284629651404
G06005900421163,155618.5744966443,0.6916143668191083,0.550752710825659,0.029475272595774
G06005900421133,138287.4574108818,0.6093479579146565,0.5035564826612812,0.0313392991686751
G06005900421083,148750.1703324808,0.6484913707134835,0.5373450121255691,0.0316442945953713
G06005900421161,142907.00900495274,0.612255395748105,0.5199447414697389,0.0323214983517406
G06005900421132,147027.03759398498,0.6790066978223835,0.5264518348842311,0.0304587622933226
G06005900421081,149590.6316530555,0.6466466930474783,0.5401140909415866,0.0312479016725811
G06005900421143,151083.30376940133,0.6878952592948502,0.5340991215363421,0.0289451838827608
G06005900421082,150139.42991304348,0.6447766354816068,0.5466997085813993,0.0305173310676355
G06005900421085,151774.5988725065,0.6794074991458667,0.5445048269921452,0.030102350106078
G06005900421084,144411.78614097968,0.6547105324379691,0.5223696568591629,0.0323260335579772
G06005900421072,149525.48636977057,0.6646340484774638,0.5448060234696188,0.0295049163714497
G06005900421134,150576.5171026157,0.6781590854595265,0.5343032017283891,0.031273191292085
G06005900421071,146323.48607206746,0.6522667818966656,0.5306888279895923,0.0312354587328144
G06005900421131,147350.05848458657,0.6518821251165732,0.5289926288343418,0.0311686228390733
G06005900421062,144925.7025465692,0.6076083783130949,0.532633755115741,0.0316206217675427
G06005900421093,128129.08467741936,0.6498897456188143,0.5002467184240891,0.0309775666444453
G06005900421092,141985.990234375,0.6920489083904537,0.5277489798349074,0.0327255919421255
G06005900421094,155166.92291950886,0.6845031247944139,0.5482180516911951,0.0302020399346781
