,GEOID,r_income,r_pbb,r_upr,r_wr
0,60730187001,60525,0.26964000685437134,0.023205445537374553,0.7253773881755047
1,60590421151,108113,0.5701643417172649,0.011904762,0.8068027155999815
2,60590421141,115349,0.42541041809128893,0.015700483,0.6837696299279077
3,60590421142,135084,0.621276587,0,0.8610478261839656
4,60590421162,227308,0.22727272469008267,0.015490533429513483,0.8616462271309437
5,60590421164,145948,0.5259067323451636,0.035779259940695814,0.8236228769935229
6,60590421163,250001,0.8611449346998181,0,0.8512773644956445
7,60590421133,87375,0.34298956728864927,0.008412198,0.8161764630866134
8,60590421083,123170,0.4401544344896469,0.013528748438232825,0.7764705806228375
9,60590421161,126420,0.6025384061286679,0.022890778136750962,0.761775849
10,60590421132,137917,0.4745395398208067,0,0.8165217320302458
11,60590421081,93007,0.5588235230902316,0.011943539501155924,0.8433874612136025
12,60590421143,131902,0.5367088539657108,0.10625737773013721,0.8091602976225163
13,60590421082,0,0.36305731327842955,0.15605095044423725,0.6863033772267544
14,60590421085,103059,0.41760721876289825,0.084313725,0.6018202434377674
15,60590421084,71793,0.4138741892188466,0.020540540429510593,0.7071213605460313
16,60590421072,53911,0.2585635344830744,0.086543033,0.5529319143922395
17,60590421134,107981,0.5832205604435649,0.013959390685794534,0.7772925679334872
18,60590421071,146591,0.3812849108759091,0.014475271236727729,0.48698629803434046
19,60590421131,166719,0.4889975490342598,0.026286966,0.7994987401879805
20,60590421062,185208,0.6438095176780047,0.011915674,0.7910750453612235
21,60590421093,112880,0.5400516726091515,0.10397196140219672,0.6917740268406936
22,60590421092,145341,0.5957683675304191,0.010471204,0.7820613628476683
23,60590421094,0,0.4785100217978507,0.031806615,0.7683257849020291
24,60590421061,110682,0.6039076269288166,0.026825632983224545,0.8611521290819479
25,60590421091,69963,0.309034904,0.003571429,0.7308209910442733
26,60590422015,165329,0.5465768737757927,0.010816125754020396,0.7998379189640363
27,60590422062,124485,0.4765432069349185,0.041104294226354025,0.8033573102956483
28,60590421121,195600,0.5792522349697091,0.018664047059606843,0.7585951912806093
29,60590422061,71750,0.6127973698704071,0.036049026,0.8150288950038902
30,60590421122,104189,0.6099397544432248,0.040094339,0.7196312325399608
31,60590421111,151810,0.49839227761637434,0.020042193881411458,0.762183228
32,60590422014,131922,0.5326576516592607,0.007070707,0.7579250647653692
33,60590320631,162944,0.5511296043333556,0.00855615,0.7823416476685541
34,60590421112,143850,0.4737777735664198,0.061757719225987974,0.8317552743499251
35,60590422012,0,0.3996175831813082,0,0.7671232726590358
36,60590422053,107724,0.4073689651926883,0.046685340585035755,0.6350203153490198
37,60590423131,142813,0.6724137825640473,0.058748402825690896,0.8584779591658483
38,60590422054,103250,0.5844155768257717,0.016883116663855627,0.7447306733432422
39,60590422013,107708,0.6215246581029179,0.028761062,0.7938718607669091
40,60590421113,139911,0.4223918467584772,0,0.8262653785736611
41,60590421123,244271,0.4849896455228279,0.033800494502058964,0.7992879359177216
42,60590423231,109113,0.6984615277159765,0.017191976831060503,0.8322580537773154
43,60590423133,73882,0.542938926,0.030567685322552968,0.5670995640308465
44,60590423134,117500,0.5512820434290308,0.023752968839038376,0.7606209088184567
45,60590423135,113446,0.6696914639773914,0.014925373003289086,0.5858778588684614
46,60590423411,101083,0.3793604596023189,0,0.7308447865339412
47,60590421114,184779,0.5799086705031172,0.042197452,0.8257093177434319
48,60590423112,0,0.697368415,0.010645375844009475,0.7931034408844041
49,60590423132,110156,0.4955456514972645,0.030066814809946385,0.7222844264021901
50,60590423233,162167,0.7819905089732937,0.022321428239264463,0.8168007076246586
51,60590320632,250001,0.6858974296163239,0.051364366,0.7924226211717043
52,60590422051,135484,0.4254237216029878,0,0.8067954643118224
53,60590422031,188239,0.548387092,0.013783597423958667,0.7841091429846778
54,60590320621,181583,0.7282708076095992,0.020537125,0.7594064612644067
55,60590423392,139000,0.6691176388588524,0.014739228857831873,0.7879537888782691
56,60590423234,142400,0.5943223388798321,0.058823528937763665,0.8543955985275028
57,60590423415,190503,0.6369137573840582,0.060906515,0.8085937394714358
58,60590422011,63219,0.10738254889419398,0,0.518996412
59,60590422052,250001,0.632711612,0.067017082,0.8133086800988107
60,60590422034,165375,0.4569471579555073,0.052719664830797784,0.6361200394634511
61,60590320622,240125,0.7044261012421148,0.029500300845874166,0.813977387
62,60590423393,101818,0.5023999919616001,0.065714285,0.5730994104168805
63,60590423412,122807,0.3294001934178939,0.017941454032658604,0.7955911743928741
64,60590423114,116979,0.5858111602200774,0.006419074,0.769999997
65,60590423381,125893,0.551047702,0.007377599,0.7942314428623586
66,60590421115,233750,0.6980609321598209,0.018604650946457548,0.8105906231100751
67,60590423382,148125,0.6707855192340202,0.018638573592880278,0.7847946
68,60590422036,235500,0.765730874,0.010118044,0.7887417166308496
69,60590423232,116250,0.5222830295364892,0.020633750769095426,0.774065229
70,60590423413,128611,0.5709090839889808,0.016726404,0.7419112058546937
71,60590423391,99632,0.3387096743843219,0.099570815,0.8157067977412901
72,60590423242,73730,0.5322033717897162,0,0.7968574545807244
73,60590423414,81324,0.3627311496249563,0.069313169,0.577598479
74,60590422033,104917,0.3904555272184867,0,0.8632025359151375
75,60590423241,250001,0.7719907318056628,0,0.7684887377439578
76,60590423052,250001,0.7461197256527747,0.018903591503746774,0.8672086642528576
77,60590423401,71786,0.10135533234322137,0.020665322,0.30335096868011036
78,60590423113,162283,0.729551442,0.014304291,0.8013029250708231
79,60590422032,97417,0.34542157438421056,0.017225748,0.8404133083764259
80,60590422035,0,0.5624315412791263,0.040627885,0.7706974371766311
81,60590423323,158125,0.705617974,0.084325396,0.8012205719214447
82,60590423322,0,0.684508488,0.11864406720516417,0.7436170173211861
83,60590423372,193008,0.818373803,0.069827586,0.7654584167344818
84,60590423321,0,0.6382730380598245,0,0.8338220837358545
85,60590423122,145625,0.6332129918179568,0.037937166,0.7010435807179646
86,60590423053,188378,0.6560102217901507,0.043123543,0.8958109463393025
87,60590423173,168838,0.7526278854055509,0.010087424276479998,0.838961034
88,60590423051,156141,0.7587443878139517,0.026677445,0.8440029371302212
89,60590423244,130080,0.5543822539135982,0.056842104664819953,0.8410138184253931
90,60590423243,163625,0.6380737348527183,0,0.8173553651458234
91,60590320642,240911,0.5703421836371794,0,0.8429172392297722
92,60590423111,0,0.5396085690623619,0.016201620016187038,0.5922131107089269
93,60590423124,66094,0.10306122343815079,0,0.189264229
94,60590423371,173375,0.6809160201386868,0,0.7919020641063836
95,60590423123,94036,0.073451327,0.017487047,0.11129991456542092
96,60590320641,218145,0.5926829196014278,0,0.7713903691751981
97,60590423373,181125,0.6850649276508125,0.036548223,0.7447916589084203
98,60590423121,127528,0.23905529816212387,0.023019272,0.4368890759163235
99,60590423172,233700,0.7731481362168497,0,0.8585858477451282
100,60590423311,211067,0.5538555657658778,0,0.7431788620910399
101,60590320614,155813,0.5395256810370419,0.016274864,0.7608069054638775
102,60590320613,143250,0.6192893338143215,0.043442622594732604,0.8230358442178807
103,60590423313,130458,0.5152224784135638,0.03362391,0.7802659147637095
104,60590423252,126912,0.55313531,0.028097062,0.7367119855580223
105,60590423171,100184,0.46635367032310376,0.019455253,0.7427983462675067
106,60590423312,66643,0.3647058769896195,0.043743641,0.36424649
107,60590423153,136477,0.5608855985076459,0.062394603,0.772897189
108,60590423303,213194,0.6474820077339979,0.047197639653907185,0.7471819585573112
109,60590626324,164625,0.6530944572223578,0.00703125,0.8242766349733477
110,60590320612,164531,0.7275038092145205,0.025700934459341424,0.7523928391494263
111,60730190011,113889,0.19157087877942683,0.015325670302354146,0.5984189676014311
112,60590320633,144116,0.5123838982849128,0.043553256,0.6511891255145748
113,60590320643,140472,0.3893249546416805,0.037128712,0.708474564
114,60590320463,250001,0.640636841,0.017184402,0.7351996294850865
115,60650464011,142321,0.4548685113371108,0.011104256563206313,0.6134152554356618
116,60590320431,238281,0.6369910238993028,0.019020172801036468,0.7222914042246101
117,60590423304,95436,0.3279352193528824,0.071553228,0.39051269578096454
118,60590626202,96992,0.7982646334244617,0.028077753476482146,0.8281967158806773
119,60590423293,105568,0.577067664,0.062348178,0.7554125175224545
120,60590423302,58986,0.26792009085875335,0.012244897834235737,0.39792387084286196
121,60590423155,129038,0.6869047537273244,0.012591815187913797,0.6647173424491487
122,60590423251,182917,0.6994917363437628,0.007207207,0.7437968797241957
123,60590626203,238897,0.8338461410177517,0,0.8403263305323272
124,60590320611,134286,0.6670776736488573,0.047387606,0.764270605
125,60590423301,177829,0.8003826479567433,0.14058823446712804,0.7021379946446161
126,60590423261,123542,0.5526569994912367,0.041119859657744014,0.6825712347079441
127,60590626204,178750,0.7041322255856841,0.037280701,0.8283045917506854
128,60590626194,198333,0.6123919220116438,0.058748402825690896,0.8667425869391505
129,60590423292,127604,0.5005055561121784,0.022084805458614794,0.8109756035748811
130,60590320221,124557,0.23579545320570766,0.022026431621028932,0.37888406154733023
131,60590423192,135625,0.6357615809832904,0,0.6879581079794963
