CBG_ID_v,Income_v,Wp_v,Pbb_v,Upp_v
G06007300187001,115322.78260869563,0.6288582977735486,0.4865463080144676,0.0448675933015634
G06005900421151,144230.0254128118,0.6327679113951837,0.5051232007812905,0.0290784902941598
G06005900421141,145458.18357142858,0.6765315346676746,0.5219946061560156,0.0293049147973987
G06005900421142,146953.02700253716,0.6713902783109246,0.5065032241701924,0.0301219254701247
G06005900421162,142766.93258426967,0.6877662717757921,0.5385094308219862,0.0283035926378627
G06005900421164,161077.3797072764,0.7087399811367521,0.5478921549512201,0.0271408665391146
G06005900421163,154423.237521815,0.7338476137772589,0.5213800771451117,0.0288463934875641
G06005900421133,142169.25857632933,0.6608652702402634,0.5032799058763708,0.0298161618280903
G06005900421083,139336.39476635514,0.6636286483234562,0.5241554823807507,0.0353635695097438
G06005900421161,147466.0103649424,0.7031471873262428,0.5193875392819133,0.0303179049163236
G06005900421132,141239.8982593037,0.6719957078074811,0.507247725436717,0.0288400043994114
G06005900421081,146046.71769210105,0.6709959771366865,0.5296425128107569,0.0309480227929061
G06005900421143,148998.725,0.6543225088243898,0.5289220862754636,0.0244641578107875
G06005900421082,150408.94454944314,0.6969759790822031,0.539479871924557,0.0289845326511572
G06005900421085,144615.84405367883,0.6881086558271495,0.5243030897641299,0.0312142542334104
G06005900421084,136048.47852760737,0.6398951204911413,0.4785660533477144,0.0387981182262302
G06005900421072,144781.50977729494,0.6813595841742105,0.5295198403496885,0.0286708428549124
G06005900421134,148979.79560961138,0.699998255512953,0.5224115496319509,0.0307321680937091
G06005900421071,141465.53132643463,0.6874551482104632,0.516428040749896,0.0328076809061733
G06005900421131,151877.49403328224,0.7174754246734476,0.5409883379995034,0.0291220459605094
G06005900421062,147922.19513314968,0.6661569375151163,0.5386511723085006,0.0311742563588909
G06005900421093,126239.63739376773,0.61190485704007,0.506493543234496,0.0289393364586207
G06005900421092,132122.8025682183,0.6940909792330688,0.522504981355612,0.0320135018318939
G06005900421094,164002.08706854426,0.7162467237695475,0.5491483930864124,0.0291585294584849
G06005900421061,146300.4976599064,0.6844137600135651,0.5247461657687202,0.0296789267536548
G06005900421091,151150.66494441836,0.7013716349824872,0.5377981363534038,0.0304163663866989
G06005900422015,136974.7106939704,0.6753449471747542,0.5407646181251794,0.0307336076545694
G06005900422062,140055.97707883062,0.6868457763809007,0.533013971455289,0.0309643527795053
G06005900421121,160618.5499436302,0.7174671800851756,0.554658917570276,0.031197507150427
G06005900422061,146227.95302013424,0.6822884666637935,0.5139445385774636,0.0312170647298044
G06005900421122,165069.39397653652,0.7272842291152677,0.5366928696784398,0.030799927945019
G06005900421111,147136.37893732102,0.7055653234374556,0.5128027639399623,0.0320378703584394
G06005900422014,134256.4513366208,0.6572642756046226,0.5032084552823858,0.029413721142222
G06005900320631,180232.3101791175,0.7226400748456882,0.5951333568082546,0.0331471173275142
G06005900421112,159151.6205882353,0.7077339000057143,0.529590708938528,0.0304314846193319
G06005900422012,135570.5730712662,0.6292137965461715,0.5113681363745112,0.0302641243194242
G06005900422053,153849.10635720208,0.7109034189265625,0.5320771298276825,0.030111288151617
G06005900423131,142144.39819945308,0.6625183589601654,0.5569395577557814,0.0308011912157981
G06005900422054,132331.93734671126,0.6379205051472924,0.4822080167572202,0.0327402153650992
G06005900422013,138274.77385826773,0.6294549558685167,0.4944270502813119,0.0283555759914062
G06005900421113,164314.4024190912,0.7437461645291173,0.5174759566025177,0.0339759908684104
G06005900421123,165289.18291751528,0.7333884852663398,0.5811204526810874,0.0284230075311681
G06005900423231,144626.4532931554,0.6981102030469752,0.5812507388955246,0.036956555466507
G06005900423133,137831.89128256514,0.7052797337223423,0.5704287599968104,0.0304719068247187
G06005900423134,116803.73059125963,0.6531167426962382,0.567592105291715,0.0297841163475992
G06005900423135,128347.84486873508,0.679940935883708,0.5531431701619478,0.0330828592878431
G06005900423411,135289.29231756902,0.6786508006075994,0.5564480480077457,0.0309650598392462
G06005900421114,167629.69981498612,0.7328862301912195,0.5126442005623932,0.0267120696911243
G06005900423112,135206.48593694015,0.6905930758102399,0.5488743723916423,0.0306752634073619
G06005900423132,132043.51039119804,0.7023503693366601,0.5728714772806924,0.0298561868043722
G06005900423233,149730.92049386067,0.6664618900158699,0.5795823629891931,0.031238633188513
G06005900320632,171705.73234244945,0.715991667167239,0.5952240068063939,0.0291745395399522
G06005900422051,179228.36682561308,0.7240727643568717,0.5392337252630198,0.0387919815039456
G06005900422031,140846.09511568124,0.640045409198454,0.5144574502333862,0.0346691726625611
G06005900320621,193595.83607822956,0.743828267854944,0.6152919257118102,0.0307264700471915
G06005900423392,132449.15291063132,0.6915798692684846,0.5596556267739591,0.0317960372343814
G06005900423234,143456.6655151392,0.6955719335824478,0.5922025767785131,0.0287612996937567
G06005900423415,130230.79539457904,0.6833806385951045,0.5305892379325594,0.03147293303064
G06005900422011,140827.44223704177,0.668753728546342,0.528774572561506,0.030538104172092
