,GEOID,r_income,r_pbb,r_upr,r_wr
0,80439790013,48667,0.2863939078364043,0,0.9095394662044451
1,80150003001,59167,0.3976878566741288,0,0.8968713685182924
2,81190102033,75295,0.38718662413389104,0.040690505,0.9022164158772306
3,80930005003,55023,0.37499999585176996,0,0.9055793894251138
4,80930005002,77619,0.3938520615384048,0.046009389239348455,0.8785850776425901
5,80150004022,75529,0.5232843073126924,0.033957845,0.884782599
6,81190101091,69922,0.32806323786498776,0,0.8783102088378928
7,81190101122,100707,0.3463235268652682,0,0.8770949650670793
8,80930005001,49234,0.29061371316581747,0,0.9029702791491034
9,81190101111,57549,0.4199178601651144,0.019328585764714287,0.8861788552388851
10,80410037131,129625,0.6614173098146199,0.03407155,0.8675577051329563
11,80410046023,69141,0.15140045305525773,0.052496799,0.8443045172048969
12,80410039102,57500,0.20788530093395519,0.006802721,0.8520900230215431
13,80739618002,54063,0.3231899231564541,0.002952756,0.90525536
14,80410039114,47212,0.19999999534883733,0.021032504377963588,0.819875769
15,80410039131,148192,0.3155043986763412,0.031602709,0.871008934
16,80410039113,92132,0.40525738877045575,0.08195292,0.8519218597862517
17,80410075021,93902,0.5770042133227404,0.036144578,0.8363187100906813
18,80410075024,171000,0.6131829982082263,0.042040816,0.8756308548102708
19,80410037132,114583,0.49483145845019566,0.044752475,0.8719153902392659
20,80410037133,119896,0.44528710243459263,0,0.8387953867245759
21,80410039111,135673,0.4904214496753327,0,0.835873378
22,80399611002,59231,0.2161849685990177,0.006862745,0.8962722779880691
23,80739617002,79219,0.063411078,0,0.5179703980410825
24,80739617003,57279,0.338082897,0.016853932394899636,0.815300538
25,80399612052,117083,0.3534338299257315,0.025751073,0.8627935616465567
26,80399611001,83750,0.2934131692602819,0.002724796,0.8700636831839021
27,80930004002,111727,0.26056337110692357,0,0.8851351201835285
28,80659619001,72692,0.5011185626273091,0,0.6390293160866601
29,80930003002,85161,0.19080459331483696,0,0.8397789939257045
30,80930004001,67065,0.4057591587630091,0.014542343759261387,0.8810992659500883
31,80350144041,143250,0.6778900036151515,0.008866995,0.8755916100365679
32,80350144042,145682,0.7205081604309604,0.010344827497027349,0.9058823453287198
33,80350144072,148958,0.5930760465773209,0,0.893879561
34,80350142061,140750,0.5317073084275235,0,0.8578680094179187
35,80350144091,171928,0.5911625886265011,0.050716221,0.8466054087631306
36,80350144054,155000,0.5926267226486016,0.028179191,0.8718647716910318
